170.638, 129.516, 6.140, 21.968 False
170.436, 129.520, 6.035, 22.001 False
170.237, 129.524, 5.948, 22.034 False
170.040, 129.527, 5.880, 22.067 False
169.845, 129.530, 5.830, 22.100 False
169.651, 129.534, 5.794, 22.133 False
169.457, 129.537, 5.774, 22.166 False
169.264, 129.541, 5.762, 22.199 False
169.072, 129.544, 5.759, 22.232 False
168.879, 129.547, 5.753, 22.265 False
168.687, 129.550, 5.744, 22.298 False
168.495, 129.553, 5.730, 22.331 False
168.304, 129.556, 5.715, 22.364 False
168.113, 129.559, 5.701, 22.397 False
167.923, 129.562, 5.688, 22.430 False
167.734, 129.565, 5.676, 22.463 False
167.545, 129.567, 5.662, 22.496 False
167.356, 129.570, 5.648, 22.529 False
167.168, 129.573, 5.632, 22.562 False
166.980, 129.576, 5.616, 22.595 False
166.794, 129.578, 5.598, 22.628 False
166.607, 129.581, 5.579, 22.661 False
166.422, 129.584, 5.558, 22.694 False
166.237, 129.586, 5.536, 22.727 False
166.053, 129.589, 5.513, 22.760 False
165.870, 129.591, 5.488, 22.793 False
165.688, 129.593, 5.461, 22.826 False
165.506, 129.596, 5.434, 22.859 False
165.326, 129.598, 5.405, 22.892 False
165.147, 129.600, 5.377, 22.925 False
164.968, 129.602, 5.351, 22.958 False
164.790, 129.604, 5.328, 22.991 False
164.613, 129.606, 5.310, 23.024 False
164.436, 129.608, 5.298, 23.057 False
164.260, 129.610, 5.296, 23.090 False
164.083, 129.612, 5.301, 23.123 False
163.906, 129.614, 5.318, 23.156 False
163.727, 129.616, 5.343, 23.189 False
163.548, 129.618, 5.376, 23.222 False
163.368, 129.620, 5.412, 23.255 False
163.186, 129.622, 5.451, 23.288 False
163.003, 129.624, 5.488, 23.321 False
162.819, 129.626, 5.523, 23.354 False
162.634, 129.628, 5.554, 23.387 False
162.448, 129.629, 5.580, 23.420 False
162.261, 129.631, 5.600, 23.453 False
162.074, 129.633, 5.615, 23.486 False
161.886, 129.634, 5.625, 23.519 False
161.699, 129.636, 5.630, 23.552 False
161.511, 129.637, 5.631, 23.585 False
161.324, 129.639, 5.629, 23.618 False
161.137, 129.640, 5.623, 23.651 False
160.949, 129.642, 5.614, 23.684 False
160.763, 129.643, 5.603, 23.717 False
160.577, 129.645, 5.589, 23.750 False
160.391, 129.646, 5.574, 23.783 False
160.206, 129.648, 5.557, 23.816 False
160.021, 129.649, 5.538, 23.849 False
159.837, 129.650, 5.517, 23.882 False
159.654, 129.651, 5.495, 23.915 False
159.472, 129.653, 5.470, 23.948 False
159.290, 129.654, 5.447, 23.981 False
159.109, 129.655, 5.425, 24.014 False
158.929, 129.656, 5.409, 24.047 False
158.749, 129.656, 5.399, 24.080 False
158.569, 129.657, 5.397, 24.113 False
158.389, 129.657, 5.406, 24.146 False
158.208, 129.658, 5.423, 24.179 False
158.026, 129.659, 5.451, 24.212 False
157.843, 129.659, 5.484, 24.245 False
157.659, 129.660, 5.522, 24.278 False
157.474, 129.661, 5.561, 24.311 False
157.287, 129.661, 5.597, 24.344 False
157.100, 129.662, 5.630, 24.377 False
156.911, 129.663, 5.658, 24.410 False
156.722, 129.663, 5.680, 24.443 False
156.532, 129.664, 5.698, 24.476 False
156.342, 129.665, 5.711, 24.509 False
156.151, 129.665, 5.719, 24.542 False
155.961, 129.666, 5.722, 24.575 False
155.770, 129.666, 5.722, 24.608 False
155.579, 129.666, 5.718, 24.641 False
155.389, 129.667, 5.709, 24.674 False
155.199, 129.667, 5.698, 24.707 False
155.010, 129.667, 5.683, 24.740 False
154.821, 129.668, 5.668, 24.773 False
154.633, 129.668, 5.649, 24.806 False
154.445, 129.668, 5.630, 24.839 False
154.258, 129.668, 5.608, 24.872 False
154.072, 129.669, 5.585, 24.905 False
153.887, 129.669, 5.562, 24.938 False
153.702, 129.669, 5.541, 24.971 False
153.518, 129.669, 5.521, 25.004 False
153.334, 129.669, 5.506, 25.037 False
153.151, 129.669, 5.497, 25.070 False
152.968, 129.668, 5.494, 25.103 False
152.785, 129.668, 5.502, 25.136 False
152.601, 129.667, 5.518, 25.169 False
152.416, 129.667, 5.545, 25.202 False
152.230, 129.667, 5.579, 25.235 False
152.043, 129.666, 5.616, 25.268 False
151.854, 129.666, 5.653, 25.301 False
151.665, 129.665, 5.688, 25.334 False
151.474, 129.665, 5.720, 25.367 False
151.282, 129.665, 5.746, 25.400 False
151.090, 129.664, 5.766, 25.433 False
150.898, 129.664, 5.782, 25.466 False
150.705, 129.663, 5.793, 25.499 False
150.511, 129.663, 5.799, 25.532 False
150.318, 129.663, 5.801, 25.565 False
150.125, 129.662, 5.798, 25.598 False
149.932, 129.661, 5.793, 25.631 False
149.739, 129.661, 5.784, 25.664 False
149.547, 129.660, 5.771, 25.697 False
149.355, 129.660, 5.755, 25.730 False
149.164, 129.659, 5.737, 25.763 False
148.974, 129.658, 5.716, 25.796 False
148.784, 129.658, 5.695, 25.829 False
148.595, 129.657, 5.671, 25.862 False
148.406, 129.656, 5.647, 25.895 False
148.219, 129.656, 5.621, 25.928 False
148.033, 129.655, 5.595, 25.961 False
147.847, 129.654, 5.570, 25.994 False
147.662, 129.654, 5.548, 26.027 False
147.477, 129.653, 5.530, 26.060 False
147.293, 129.652, 5.519, 26.093 False
147.110, 129.651, 5.516, 26.126 False
146.925, 129.650, 5.520, 26.159 False
146.741, 129.650, 5.537, 26.192 False
146.555, 129.649, 5.560, 26.225 False
146.369, 129.648, 5.594, 26.258 False
146.181, 129.647, 5.630, 26.291 False
145.992, 129.646, 5.669, 26.324 False
145.802, 129.645, 5.705, 26.357 False
145.611, 129.644, 5.736, 26.390 False
145.419, 129.643, 5.761, 26.423 False
145.226, 129.642, 5.780, 26.456 False
145.033, 129.641, 5.794, 26.489 False
144.840, 129.640, 5.803, 26.522 False
144.646, 129.639, 5.809, 26.555 False
144.453, 129.638, 5.809, 26.588 False
144.259, 129.637, 5.807, 26.621 False
144.066, 129.636, 5.800, 26.654 False
143.873, 129.635, 5.790, 26.687 False
143.681, 129.634, 5.778, 26.720 False
143.489, 129.633, 5.762, 26.753 False
143.297, 129.632, 5.742, 26.786 False
143.106, 129.631, 5.721, 26.819 False
142.917, 129.630, 5.697, 26.852 False
142.728, 129.629, 5.672, 26.885 False
142.539, 129.628, 5.646, 26.918 False
142.352, 129.627, 5.622, 26.951 False
142.165, 129.625, 5.597, 26.984 False
141.979, 129.624, 5.576, 27.017 False
141.794, 129.623, 5.560, 27.050 False
141.609, 129.622, 5.549, 27.083 False
141.424, 129.621, 5.547, 27.116 False
141.239, 129.620, 5.552, 27.149 False
141.053, 129.619, 5.568, 27.182 False
140.867, 129.618, 5.591, 27.215 False
140.680, 129.616, 5.622, 27.248 False
140.491, 129.615, 5.657, 27.281 False
140.301, 129.614, 5.696, 27.314 False
140.110, 129.613, 5.733, 27.347 False
139.918, 129.611, 5.766, 27.380 False
139.725, 129.610, 5.793, 27.413 False
139.531, 129.609, 5.814, 27.446 False
139.337, 129.608, 5.829, 27.479 False
139.142, 129.606, 5.838, 27.512 False
138.947, 129.605, 5.843, 27.545 False
138.753, 129.604, 5.843, 27.578 False
138.558, 129.603, 5.840, 27.611 False
138.364, 129.601, 5.833, 27.644 False
138.170, 129.600, 5.823, 27.677 False
137.976, 129.599, 5.810, 27.710 False
137.783, 129.598, 5.794, 27.743 False
137.591, 129.596, 5.775, 27.776 False
137.399, 129.595, 5.755, 27.809 False
137.208, 129.594, 5.730, 27.842 False
137.018, 129.593, 5.704, 27.875 False
136.829, 129.591, 5.676, 27.908 False
136.640, 129.590, 5.647, 27.941 False
136.453, 129.589, 5.618, 27.974 False
136.267, 129.588, 5.591, 28.007 False
136.081, 129.586, 5.568, 28.040 False
135.896, 129.585, 5.549, 28.073 False
135.711, 129.584, 5.538, 28.106 False
135.527, 129.583, 5.533, 28.139 False
135.342, 129.581, 5.539, 28.172 False
135.157, 129.580, 5.552, 28.205 False
134.971, 129.579, 5.575, 28.238 False
134.784, 129.578, 5.605, 28.271 False
134.596, 129.576, 5.639, 28.304 False
134.407, 129.575, 5.673, 28.337 False
134.217, 129.574, 5.701, 28.370 False
134.026, 129.573, 5.716, 28.403 False
133.836, 129.571, 5.709, 28.436 False
133.646, 129.570, 5.679, 28.469 False
133.459, 129.569, 5.628, 28.502 False
133.273, 129.568, 5.559, 28.535 False
133.091, 129.566, 5.475, 28.568 False
132.911, 129.565, 5.378, 28.601 False
132.736, 129.564, 5.267, 28.634 False
132.564, 129.563, 5.146, 28.667 False
132.397, 129.562, 5.015, 28.700 False
132.234, 129.561, 4.870, 28.733 False
132.076, 129.560, 4.711, 28.766 False
131.924, 129.559, 4.551, 28.799 False
131.777, 129.558, 4.392, 28.832 False
131.635, 129.557, 4.234, 28.865 False
131.499, 129.556, 4.077, 28.898 False
131.367, 129.555, 3.924, 28.931 False
131.241, 129.554, 3.778, 28.964 False
131.119, 129.553, 3.643, 28.997 False
131.001, 129.552, 3.510, 29.030 False
130.887, 129.551, 3.391, 29.063 False
130.777, 129.550, 3.269, 29.096 False
130.671, 129.549, 3.163, 29.129 False
130.568, 129.549, 3.050, 29.162 False
130.469, 129.548, 2.954, 29.195 False
130.372, 129.547, 2.864, 29.228 False
130.279, 129.546, 2.772, 29.261 False
130.188, 129.546, 2.681, 29.294 False
130.101, 129.545, 2.591, 29.327 False
130.017, 129.544, 2.503, 29.360 False
129.935, 129.544, 2.416, 29.393 False
129.857, 129.543, 2.331, 29.426 False
129.781, 129.543, 2.249, 29.459 False
129.708, 129.541, 2.168, 29.492 False
129.637, 129.540, 2.091, 29.525 False
129.569, 129.540, 2.016, 29.558 False
129.504, 129.539, 1.943, 29.591 False
129.440, 129.539, 1.872, 29.624 False
129.380, 129.538, 1.804, 29.657 False
129.321, 129.538, 1.739, 29.690 False
129.264, 129.537, 1.676, 29.723 False
129.210, 129.537, 1.614, 29.756 False
129.157, 129.536, 1.555, 29.789 False
129.107, 129.536, 1.499, 29.822 False
129.058, 129.535, 1.444, 29.855 False
129.011, 129.535, 1.391, 29.888 False
128.965, 129.535, 1.340, 29.921 False
128.922, 129.534, 1.291, 29.954 False
128.880, 129.534, 1.244, 29.987 False
128.839, 129.534, 1.198, 30.020 False
128.800, 129.533, 1.155, 30.053 False
128.763, 129.533, 1.112, 30.086 False
128.726, 129.533, 1.072, 30.119 False
128.692, 129.532, 1.032, 30.152 False
128.659, 129.532, 0.966, 30.185 False
128.629, 129.532, 0.895, 30.218 False
128.600, 129.532, 0.833, 30.251 False
128.574, 129.531, 0.783, 30.284 False
128.549, 129.531, 0.747, 30.317 False
128.524, 129.531, 0.724, 30.350 False
128.500, 129.531, 0.728, 30.383 False
128.475, 129.531, 0.769, 30.416 False
128.444, 129.530, 0.901, 30.449 False
128.413, 129.530, 0.916, 30.482 False
128.381, 129.530, 0.948, 30.515 False
128.348, 129.530, 0.994, 30.548 False
128.312, 129.529, 1.060, 30.581 False
128.274, 129.529, 1.148, 30.614 False
128.232, 129.529, 1.277, 30.647 False
128.185, 129.528, 1.398, 30.680 False
128.135, 129.528, 1.501, 30.713 False
128.081, 129.528, 1.621, 30.746 False
128.023, 129.527, 1.772, 30.779 False
127.959, 129.527, 1.921, 30.812 False
127.890, 129.526, 2.066, 30.845 False
127.817, 129.527, 2.206, 30.878 False
127.740, 129.527, 2.352, 30.911 False
127.657, 129.527, 2.503, 30.944 False
127.569, 129.526, 2.656, 30.977 False
127.476, 129.526, 2.812, 31.010 False
127.378, 129.525, 2.969, 31.043 False
127.275, 129.524, 3.127, 31.076 False
127.166, 129.524, 3.286, 31.109 False
127.052, 129.523, 3.446, 31.142 False
126.933, 129.522, 3.606, 31.175 False
126.808, 129.522, 3.765, 31.208 False
126.679, 129.521, 3.924, 31.241 False
126.544, 129.520, 4.083, 31.274 False
126.403, 129.519, 4.241, 31.307 False
126.258, 129.518, 4.398, 31.340 False
126.107, 129.518, 4.552, 31.373 False
125.952, 129.517, 4.699, 31.406 False
125.792, 129.516, 4.838, 31.439 False
125.627, 129.515, 4.965, 31.472 False
125.459, 129.514, 5.081, 31.505 False
125.287, 129.513, 5.184, 31.538 False
125.113, 129.512, 5.273, 31.571 False
124.935, 129.511, 5.349, 31.604 False
124.756, 129.510, 5.413, 31.637 False
124.575, 129.509, 5.466, 31.670 False
124.392, 129.508, 5.510, 31.703 False
124.208, 129.507, 5.544, 31.736 False
124.024, 129.506, 5.571, 31.769 False
123.838, 129.505, 5.587, 31.802 False
123.653, 129.504, 5.589, 31.835 False
123.467, 129.504, 5.582, 31.868 False
123.282, 129.503, 5.577, 31.901 False
123.097, 129.502, 5.575, 31.934 False
122.912, 129.501, 5.577, 31.967 False
122.726, 129.500, 5.579, 32.000 False
122.541, 129.499, 5.582, 32.033 False
122.355, 129.498, 5.584, 32.066 False
122.169, 129.497, 5.586, 32.099 False
121.983, 129.496, 5.584, 32.132 False
121.798, 129.495, 5.582, 32.165 False
121.612, 129.495, 5.577, 32.198 False
121.426, 129.494, 5.571, 32.231 False
121.241, 129.493, 5.562, 32.264 False
121.056, 129.492, 5.553, 32.297 False
120.872, 129.492, 5.540, 32.330 False
120.688, 129.492, 5.527, 32.363 False
120.504, 129.491, 5.512, 32.396 False
120.321, 129.491, 5.496, 32.429 False
120.138, 129.490, 5.478, 32.462 False
119.956, 129.490, 5.459, 32.495 False
119.775, 129.489, 5.439, 32.528 False
119.595, 129.488, 5.418, 32.561 False
119.415, 129.488, 5.396, 32.594 False
119.236, 129.487, 5.373, 32.627 False
119.057, 129.487, 5.349, 32.660 False
118.880, 129.486, 5.325, 32.693 False
118.703, 129.486, 5.299, 32.726 False
118.527, 129.486, 5.273, 32.759 False
118.352, 129.485, 5.246, 32.792 False
118.178, 129.485, 5.220, 32.825 False
118.005, 129.484, 5.192, 32.858 False
117.833, 129.484, 5.164, 32.891 False
117.661, 129.483, 5.135, 32.924 False
117.491, 129.483, 5.107, 32.957 False
117.322, 129.483, 5.078, 32.990 False
117.153, 129.482, 5.049, 33.023 False
116.986, 129.482, 5.020, 33.056 False
116.819, 129.482, 4.991, 33.089 False
116.653, 129.481, 4.990, 33.122 False
116.486, 129.481, 4.988, 33.155 False
116.320, 129.481, 4.974, 33.188 False
116.155, 129.480, 4.950, 33.221 False
115.991, 129.480, 4.920, 33.254 False
115.828, 129.480, 4.888, 33.287 False
115.666, 129.480, 4.855, 33.320 False
115.505, 129.479, 4.823, 33.353 False
115.345, 129.479, 4.790, 33.386 False
115.186, 129.479, 4.758, 33.419 False
115.028, 129.479, 4.726, 33.452 False
114.872, 129.479, 4.695, 33.485 False
114.716, 129.479, 4.662, 33.518 False
114.561, 129.479, 4.632, 33.551 False
114.408, 129.478, 4.601, 33.584 False
114.255, 129.478, 4.571, 33.617 False
114.104, 129.478, 4.535, 33.650 False
113.954, 129.479, 4.492, 33.683 False
113.805, 129.479, 4.444, 33.716 False
113.659, 129.479, 4.387, 33.749 False
113.514, 129.479, 4.336, 33.782 False
113.371, 129.479, 4.293, 33.815 False
113.229, 129.480, 4.247, 33.848 False
113.089, 129.480, 4.194, 33.881 False
112.950, 129.480, 4.137, 33.914 False
112.814, 129.480, 4.078, 33.947 False
112.680, 129.480, 4.026, 33.980 False
112.547, 129.480, 3.983, 34.013 False
112.415, 129.480, 3.937, 34.046 False
112.285, 129.480, 3.883, 34.079 False
112.157, 129.480, 3.828, 34.112 False
112.031, 129.481, 3.770, 34.145 False
111.907, 129.481, 3.713, 34.178 False
111.785, 129.481, 3.655, 34.211 False
111.664, 129.481, 3.605, 34.244 False
111.545, 129.481, 3.564, 34.277 False
111.427, 129.481, 3.519, 34.310 False
111.311, 129.481, 3.468, 34.343 False
111.197, 129.481, 3.415, 34.376 False
111.085, 129.482, 3.359, 34.409 False
110.974, 129.482, 3.304, 34.442 False
110.865, 129.482, 3.248, 34.475 False
110.759, 129.482, 3.193, 34.508 False
110.653, 129.482, 3.138, 34.541 False
110.550, 129.482, 3.084, 34.574 False
110.449, 129.482, 3.028, 34.607 False
110.349, 129.483, 2.974, 34.640 False
110.252, 129.483, 2.919, 34.673 False
110.156, 129.483, 2.864, 34.706 False
110.062, 129.483, 2.811, 34.739 False
109.969, 129.483, 2.758, 34.772 False
109.879, 129.483, 2.704, 34.805 False
109.790, 129.483, 2.650, 34.838 False
109.703, 129.484, 2.597, 34.871 False
109.618, 129.484, 2.544, 34.904 False
109.534, 129.484, 2.492, 34.937 False
109.452, 129.484, 2.440, 34.970 False
109.372, 129.484, 2.387, 35.003 False
109.294, 129.484, 2.345, 35.036 False
109.217, 129.484, 2.276, 35.069 False
109.143, 129.484, 2.211, 35.102 False
109.071, 129.484, 2.156, 35.135 False
109.000, 129.485, 2.110, 35.168 False
108.932, 129.485, 2.046, 35.201 False
108.865, 129.485, 1.985, 35.234 False
108.800, 129.485, 1.929, 35.267 False
108.737, 129.485, 1.890, 35.300 False
108.675, 129.485, 1.844, 35.333 False
108.615, 129.485, 1.773, 35.366 False
108.558, 129.485, 1.715, 35.399 False
108.501, 129.485, 1.679, 35.432 False
108.446, 129.485, 1.637, 35.465 False
108.393, 129.485, 1.592, 35.498 False
108.341, 129.486, 1.545, 35.531 False
108.291, 129.486, 1.497, 35.564 False
108.242, 129.486, 1.449, 35.597 False
108.195, 129.486, 1.401, 35.630 False
108.149, 129.486, 1.354, 35.663 False
108.105, 129.486, 1.307, 35.696 False
108.063, 129.486, 1.262, 35.729 False
108.022, 129.486, 1.218, 35.762 False
107.982, 129.486, 1.175, 35.795 False
107.944, 129.486, 1.133, 35.828 False
107.907, 129.486, 1.092, 35.861 False
107.872, 129.488, 1.051, 35.894 False
107.838, 129.488, 1.013, 35.927 False
107.805, 129.487, 0.975, 35.960 False
107.773, 129.487, 0.940, 35.993 False
107.742, 129.487, 0.906, 36.026 False
107.713, 129.487, 0.873, 36.059 False
107.685, 129.487, 0.841, 36.092 False
107.657, 129.487, 0.811, 36.125 False
107.631, 129.487, 0.781, 36.158 False
107.605, 129.487, 0.752, 36.191 False
107.581, 129.486, 0.723, 36.224 False
107.557, 129.486, 0.697, 36.257 False
107.535, 129.486, 0.672, 36.290 False
107.513, 129.487, 0.646, 36.323 False
107.492, 129.487, 0.623, 36.356 False
107.472, 129.487, 0.600, 36.389 False
107.452, 129.487, 0.578, 36.422 False
107.433, 129.487, 0.557, 36.455 False
107.415, 129.487, 0.537, 36.488 False
107.398, 129.487, 0.517, 36.521 False
107.381, 129.487, 0.498, 36.554 False
107.365, 129.487, 0.480, 36.587 False
107.349, 129.487, 0.462, 36.620 False
107.334, 129.487, 0.446, 36.653 False
107.319, 129.487, 0.429, 36.686 False
107.305, 129.487, 0.414, 36.719 False
107.292, 129.487, 0.398, 36.752 False
107.279, 129.487, 0.383, 36.785 False
107.266, 129.487, 0.369, 36.818 False
107.254, 129.487, 0.356, 36.851 False
107.243, 129.487, 0.343, 36.884 False
107.232, 129.487, 0.330, 36.917 False
107.221, 129.487, 0.318, 36.950 False
107.211, 129.487, 0.307, 36.983 False
107.201, 129.487, 0.295, 37.016 False
107.191, 129.487, 0.285, 37.049 False
107.182, 129.487, 0.274, 37.082 False
107.173, 129.487, 0.264, 37.115 False
107.164, 129.487, 0.255, 37.148 False
107.156, 129.487, 0.245, 37.181 False
107.148, 129.487, 0.236, 37.214 False
107.140, 129.487, 0.228, 37.247 False
107.133, 129.487, 0.219, 37.280 False
107.126, 129.487, 0.211, 37.313 False
107.119, 129.487, 0.204, 37.346 False
107.112, 129.487, 0.196, 37.379 False
107.106, 129.487, 0.189, 37.412 False
107.099, 129.487, 0.182, 37.445 False
107.094, 129.487, 0.175, 37.478 False
107.088, 129.487, 0.169, 37.511 False
107.082, 129.487, 0.163, 37.544 False
107.077, 129.487, 0.157, 37.577 False
107.072, 129.487, 0.151, 37.610 False
107.067, 129.487, 0.146, 37.643 False
107.062, 129.487, 0.140, 37.676 False
107.058, 129.487, 0.135, 37.709 False
107.053, 129.487, 0.130, 37.742 False
107.049, 129.487, 0.126, 37.775 False
107.045, 129.487, 0.121, 37.808 False
107.041, 129.487, 0.117, 37.841 False
107.037, 129.487, 0.112, 37.874 False
107.033, 129.487, 0.108, 37.907 False
107.030, 129.487, 0.104, 37.940 False
107.027, 129.487, 0.100, 37.973 False
107.023, 129.487, 0.095, 38.006 False
107.020, 129.488, 0.092, 38.039 False
107.017, 129.488, 0.089, 38.072 False
107.014, 129.488, 0.086, 38.105 False
107.011, 129.488, 0.083, 38.138 False
107.009, 129.488, 0.080, 38.171 False
107.006, 129.488, 0.077, 38.204 False
107.004, 129.488, 0.074, 38.237 False
107.001, 129.488, 0.071, 38.270 False
106.999, 129.488, 0.069, 38.303 False
106.997, 129.488, 0.066, 38.336 False
106.996, 129.488, 0.007, 38.369 False
106.994, 129.488, 0.037, 38.402 False
106.993, 129.488, 0.031, 38.435 False
106.992, 129.488, 0.048, 38.468 False
106.990, 129.488, 0.049, 38.501 False
106.988, 129.488, 0.050, 38.534 False
106.987, 129.488, 0.049, 38.567 False
106.985, 129.488, 0.049, 38.600 False
106.983, 129.488, 0.048, 38.633 False
106.982, 129.488, 0.047, 38.666 False
106.980, 129.488, 0.046, 38.699 False
106.979, 129.488, 0.044, 38.732 False
106.977, 129.488, 0.043, 38.765 False
106.976, 129.488, 0.042, 38.798 False
106.974, 129.488, 0.040, 38.831 False
106.973, 129.488, 0.039, 38.864 False
106.972, 129.487, 0.038, 38.897 False
106.971, 129.487, 0.036, 38.930 False
106.969, 129.487, 0.034, 38.963 False
106.968, 129.487, 0.034, 38.996 False
106.967, 129.487, 0.032, 39.029 False
106.966, 129.487, 0.031, 39.062 False
106.965, 129.487, 0.030, 39.095 False
106.965, 129.487, 0.043, 39.128 False
106.963, 129.487, 0.036, 39.161 False
106.962, 129.487, 0.035, 39.194 False
106.961, 129.488, 0.031, 39.227 False
106.960, 129.488, 0.028, 39.260 False
106.959, 129.488, 0.026, 39.293 False
106.959, 129.489, 0.024, 39.326 False
106.958, 129.489, 0.023, 39.359 False
106.957, 129.489, 0.022, 39.392 False
106.957, 129.490, 0.021, 39.425 False
106.956, 129.490, 0.021, 39.458 False
106.956, 129.490, 0.021, 39.491 False
106.955, 129.491, 0.022, 39.524 False
106.954, 129.491, 0.024, 39.557 False
106.954, 129.492, 0.025, 39.590 False
106.953, 129.492, 0.028, 39.623 False
106.952, 129.493, 0.032, 39.656 False
106.951, 129.494, 0.048, 39.689 False
106.948, 129.496, 0.094, 39.722 False
106.944, 129.499, 0.115, 39.755 False
106.939, 129.503, 0.133, 39.788 False
106.934, 129.507, 0.164, 39.821 False
106.927, 129.511, 0.211, 39.854 False
106.918, 129.518, 0.295, 39.887 False
106.906, 129.527, 0.360, 39.920 False
106.893, 129.536, 0.398, 39.953 False
106.879, 129.544, 0.422, 39.986 False
106.864, 129.550, 0.484, 40.019 False
106.847, 129.557, 0.527, 40.052 False
106.827, 129.564, 0.614, 40.085 False
106.807, 129.570, 0.618, 40.118 False
106.787, 129.575, 0.635, 40.151 False
106.766, 129.581, 0.646, 40.184 False
106.743, 129.587, 0.708, 40.217 False
106.718, 129.594, 0.773, 40.250 False
106.691, 129.600, 0.809, 40.283 False
106.663, 129.607, 0.859, 40.316 False
106.634, 129.613, 0.912, 40.349 False
106.604, 129.620, 0.917, 40.382 False
106.573, 129.626, 0.938, 40.415 False
106.542, 129.633, 0.965, 40.448 False
106.509, 129.639, 1.009, 40.481 False
106.475, 129.646, 1.054, 40.514 False
106.439, 129.653, 1.109, 40.547 False
106.401, 129.660, 1.157, 40.580 False
106.361, 129.667, 1.210, 40.613 False
106.320, 129.674, 1.254, 40.646 False
106.278, 129.682, 1.303, 40.679 False
106.234, 129.689, 1.347, 40.712 False
106.188, 129.697, 1.394, 40.745 False
106.141, 129.705, 1.437, 40.778 False
106.092, 129.712, 1.482, 40.811 False
106.042, 129.719, 1.528, 40.844 False
105.991, 129.725, 1.571, 40.877 False
105.938, 129.731, 1.612, 40.910 False
105.883, 129.738, 1.653, 40.943 False
105.828, 129.744, 1.692, 40.976 False
105.770, 129.751, 1.734, 41.009 False
105.712, 129.758, 1.775, 41.042 False
105.652, 129.765, 1.816, 41.075 False
105.591, 129.772, 1.857, 41.108 False
105.529, 129.779, 1.897, 41.141 False
105.465, 129.786, 1.936, 41.174 False
105.400, 129.794, 1.977, 41.207 False
105.333, 129.801, 2.016, 41.240 False
105.266, 129.809, 2.055, 41.273 False
105.197, 129.816, 2.092, 41.306 False
105.127, 129.824, 2.126, 41.339 False
105.056, 129.832, 2.154, 41.372 False
104.984, 129.840, 2.178, 41.405 False
104.911, 129.849, 2.198, 41.438 False
104.838, 129.857, 2.218, 41.471 False
104.764, 129.865, 2.236, 41.504 False
104.690, 129.874, 2.253, 41.537 False
104.615, 129.882, 2.269, 41.570 False
104.540, 129.890, 2.284, 41.603 False
104.464, 129.899, 2.297, 41.636 False
104.387, 129.907, 2.310, 41.669 False
104.311, 129.914, 2.321, 41.702 False
104.233, 129.922, 2.333, 41.735 False
104.156, 129.929, 2.342, 41.768 False
104.078, 129.937, 2.353, 41.801 False
104.000, 129.943, 2.361, 41.834 False
103.921, 129.951, 2.371, 41.867 False
103.842, 129.957, 2.377, 41.900 False
103.763, 129.963, 2.386, 41.933 False
103.684, 129.967, 2.387, 41.966 False
103.604, 129.971, 2.396, 41.999 False
103.524, 129.974, 2.401, 42.032 False
103.444, 129.977, 2.410, 42.065 False
103.364, 129.979, 2.413, 42.098 False
103.283, 129.981, 2.421, 42.131 False
103.202, 129.982, 2.423, 42.164 False
103.121, 129.983, 2.430, 42.197 False
103.040, 129.984, 2.432, 42.230 False
102.959, 129.984, 2.439, 42.263 False
102.877, 129.985, 2.447, 42.296 False
102.795, 129.988, 2.452, 42.329 False
102.714, 129.990, 2.453, 42.362 False
102.632, 129.991, 2.456, 42.395 False
102.550, 129.992, 2.458, 42.428 False
102.468, 129.993, 2.461, 42.461 False
102.386, 129.992, 2.456, 42.494 False
102.304, 129.989, 2.454, 42.527 False
102.222, 129.985, 2.457, 42.560 False
102.140, 129.981, 2.464, 42.593 False
102.058, 129.975, 2.460, 42.626 False
101.975, 129.970, 2.469, 42.659 False
101.893, 129.963, 2.465, 42.692 False
101.811, 129.956, 2.473, 42.725 False
101.729, 129.948, 2.468, 42.758 False
101.646, 129.941, 2.476, 42.791 False
101.564, 129.932, 2.472, 42.824 False
101.482, 129.923, 2.479, 42.857 False
101.399, 129.913, 2.475, 42.890 False
101.317, 129.903, 2.482, 42.923 False
101.235, 129.891, 2.477, 42.956 False
101.152, 129.880, 2.485, 42.989 False
101.070, 129.868, 2.479, 43.022 False
100.988, 129.855, 2.487, 43.055 False
100.906, 129.841, 2.481, 43.088 False
100.824, 129.828, 2.488, 43.121 False
100.742, 129.813, 2.483, 43.154 False
100.660, 129.798, 2.490, 43.187 False
100.579, 129.782, 2.484, 43.220 False
100.497, 129.766, 2.492, 43.253 False
100.415, 129.752, 2.501, 43.286 False
100.332, 129.738, 2.504, 43.319 False
100.250, 129.724, 2.499, 43.352 False
100.168, 129.709, 2.501, 43.385 False
100.086, 129.694, 2.497, 43.418 False
100.004, 129.679, 2.500, 43.451 False
99.922, 129.661, 2.491, 43.484 False
99.842, 129.641, 2.478, 43.517 False
99.762, 129.619, 2.471, 43.550 False
99.681, 129.597, 2.487, 43.583 False
99.601, 129.573, 2.481, 43.616 False
99.521, 129.550, 2.491, 43.649 False
99.442, 129.525, 2.483, 43.682 False
99.362, 129.499, 2.487, 43.715 False
99.284, 129.471, 2.477, 43.748 False
99.205, 129.444, 2.490, 43.781 False
99.126, 129.415, 2.481, 43.814 False
99.048, 129.386, 2.493, 43.847 False
98.970, 129.355, 2.482, 43.880 False
98.892, 129.325, 2.494, 43.913 False
